Material,Descripción,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,"Mar del Plata, EL GAUCHITO",MAXI CARREFOUR,MAXICONSUMO,NINI,PLAZA VEA,VITAL,YAGUAR,Total general,Descripcion_Norm,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Ahorro_Pct,Ahorro_Abs
178746,Medall. pollo PAMPA FOOD congelado x1kg,,,,,,,,,,,,,,,,"1465,0",,"1465,0",MEDALL. POLLO PAMPA FOOD CONGELADO X1KG,"1465,0","1465,0","1465,0",1,VITAL,"0,0","0,0"
178747,SET CUBIERTOS c/org p/cubiert rojo x26p,,,,,,,,,,,,,,,,"18899,0",,"18899,0",SET CUBIERTOS C/ORG P/CUBIERT ROJO X26P,"18899,0","18899,0","18899,0",1,VITAL,"0,0","0,0"
178748,Bocadito pollo PAMPA FOOD congelado x1kg,,,,,,,,,,,,,,,,"1465,0",,"1465,0",BOCADITO POLLO PAMPA FOOD CONGELADO X1KG,"1465,0","1465,0","1465,0",1,VITAL,"0,0","0,0"
178749,SET CUBIERTOS c/org p/cub tiffany x26p,,,,,,,,,,,,,,,,"18899,0",,"18899,0",SET CUBIERTOS C/ORG P/CUB TIFFANY X26P,"18899,0","18899,0","18899,0",1,VITAL,"0,0","0,0"
178750,Nuggets pollo PAMPA FOOD cruji.congx1kg,,,,,,,,,,,,,,,,"1465,0",,"1465,0",NUGGETS POLLO PAMPA FOOD CRUJI.CONGX1KG,"1465,0","1465,0","1465,0",1,VITAL,"0,0","0,0"
178751,SET ASADOR cuchillas x2 piezas,,,,,,,,,,,,,,,,"7599,0",,"7599,0",SET ASADOR CUCHILLAS X2 PIEZAS,"7599,0","7599,0","7599,0",1,VITAL,"0,0","0,0"
178752,Nuggets de pollo SADIA crocantes x900g,,,,,,,,,,,,,,,,"14699,0","17269,0","15984,0",NUGGETS DE POLLO SADIA CROCANTES X900G,"14699,0","17269,0","15984,0",2,VITAL,"8,03928928928929","1285,0"
178753,Moras GREEN LIFE bolsa x550gr,,"14799,0",,"14799,0",,,,"15950,0",,,,,,,"15500,0","13315,0",,"14872,6",MORAS GREEN LIFE BOLSA X550GR,"13315,0","15500,0","14538,0",3,VITAL,"8,41243637364149","1223,0"
178754,Frutillas GREEN LIFE doy pack x400gr,,"7109,0",,"7108,0",,,,"7650,0",,,,,,,"7450,0","6395,0","7738,0","7241,666666666667",FRUTILLAS GREEN LIFE DOY PACK X400GR,"6395,0","7738,0","7172,75",4,VITAL,"10,84312153637029","777,75"
178756,SET CUCHILLO/TENEDOR acero inox. m/made.,"6990,0",,,,,,,,,,,,,,,"3899,0",,"5444,5",SET CUCHILLO/TENEDOR ACERO INOX. M/MADE.,"3899,0","6990,0","5444,5",2,VITAL,"28,386445036275138","1545,5"
178757,SET ASADOR cuchilla 8'/tenedor/tab mad,,,,,,,,,,,,,,,,"14999,0",,"14999,0",SET ASADOR CUCHILLA 8'/TENEDOR/TAB MAD,"14999,0","14999,0","14999,0",1,VITAL,"0,0","0,0"
178758,SET CUBIERTOS asador completo x12piezas,,,,,,,,,,,,,,,,"16239,0",,"16239,0",SET CUBIERTOS ASADOR COMPLETO X12PIEZAS,"16239,0","16239,0","16239,0",1,VITAL,"0,0","0,0"
178759,TENEDORES acero inoxidable negro x3u,,,,,,"5449,05",,,,,,,,"5998,68",,"2999,0",,"4815,576666666667",TENEDORES ACERO INOXIDABLE NEGRO X3U,"2999,0","5998,68","4815,576666666667",3,VITAL,"37,7229310715989","1816,5766666666668"
178760,TENEDORES acero inoxidable rojo x3u,,,,,,"5449,05",,,,,,,,"5998,68",,"2999,0",,"4815,576666666667",TENEDORES ACERO INOXIDABLE ROJO X3U,"2999,0","5998,68","4815,576666666667",3,VITAL,"37,7229310715989","1816,5766666666668"
178761,TENEDORES ace inoxidable tiffany x3u,,,,,,"5449,05",,,,,,,,"5998,68",,"2999,0",,"4815,576666666667",TENEDORES ACE INOXIDABLE TIFFANY X3U,"2999,0","5998,68","4815,576666666667",3,VITAL,"37,7229310715989","1816,5766666666668"
178762,CUCHARAS acero inoxidable negro x3u,,,,,,,,,,,,,,"3498,82",,"2499,0",,"2998,91",CUCHARAS ACERO INOXIDABLE NEGRO X3U,"2499,0","3498,82","2998,91",2,VITAL,"16,669723332810918","499,90999999999985"
178763,CUCHARAS acero inoxidable rojo x3u,,,,,,,,,,,,,,"3498,82",,"2499,0",,"2998,91",CUCHARAS ACERO INOXIDABLE ROJO X3U,"2499,0","3498,82","2998,91",2,VITAL,"16,669723332810918","499,90999999999985"
178764,CUCHARAS acero inoxidable tiffany x3u,,,,,,,,,,,,,,"3498,82",,"2499,0",,"2998,91",CUCHARAS ACERO INOXIDABLE TIFFANY X3U,"2499,0","3498,82","2998,91",2,VITAL,"16,669723332810918","499,90999999999985"
178765,CUCHARA TE acero inoxidable negras x3u,,,,,,,,,,,,,,,,"1569,0",,"1569,0",CUCHARA TE ACERO INOXIDABLE NEGRAS X3U,"1569,0","1569,0","1569,0",1,VITAL,"0,0","0,0"
178766,CUCHARA TE acero inoxidable rojo x3u,,,,"2499,0",,,,,,,,,,,,"1569,0",,"2034,0",CUCHARA TE ACERO INOXIDABLE ROJO X3U,"1569,0","2499,0","2034,0",2,VITAL,"22,86135693215339","465,0"
178767,CUCHARA TE acero inoxidable tiffany x3u,,,,,,,,,,,,,,,,"1569,0",,"1569,0",CUCHARA TE ACERO INOXIDABLE TIFFANY X3U,"1569,0","1569,0","1569,0",1,VITAL,"0,0","0,0"
178768,ESPATULAS para manteca color negro x3u,,,,,,,,,,,,,,,,"1569,0",,"1569,0",ESPATULAS PARA MANTECA COLOR NEGRO X3U,"1569,0","1569,0","1569,0",1,VITAL,"0,0","0,0"
178769,ESPATULAS para manteca color rojo x3u,,,,"2499,0",,,,,,,,,,,,"1569,0",,"2034,0",ESPATULAS PARA MANTECA COLOR ROJO X3U,"1569,0","2499,0","2034,0",2,VITAL,"22,86135693215339","465,0"
178770,ESPATULAS para manteca color tiffany x3u,,,,,,,,,,,,,,,,"1569,0",,"1569,0",ESPATULAS PARA MANTECA COLOR TIFFANY X3U,"1569,0","1569,0","1569,0",1,VITAL,"0,0","0,0"
178771,Toa fem SIEMPRE LIBRE esp u/fina c/a x8u,"2370,0","2379,0",,"2371,0","2370,0",,,"2550,0",,,,"2015,0",,,"2450,0","2139,0","2279,0","2324,777777777778",TOA FEM SIEMPRE LIBRE ESP U/FINA C/A X8U,"2139,0","2450,0","2321,8",5,VITAL,"7,873201826169359","182,80000000000018"
178779,TENEDORES acero inoxidable madera x3,,,,,,"5449,05",,,,,,,,"5998,68",,"2999,0",,"4815,576666666667",TENEDORES ACERO INOXIDABLE MADERA X3,"2999,0","5998,68","4815,576666666667",3,VITAL,"37,7229310715989","1816,5766666666668"
178781,CUCHARA de te acero inoxidable x6u,,,,"3499,0",,,,,,,,,,,,"1779,0",,"2639,0",CUCHARA DE TE ACERO INOXIDABLE X6U,"1779,0","3499,0","2639,0",2,VITAL,"32,58810155361879","860,0"
178782,CUCHARA de postre acero inoxidable x6u,,,,,,,,,,,,,,,,"2099,0",,"2099,0",CUCHARA DE POSTRE ACERO INOXIDABLE X6U,"2099,0","2099,0","2099,0",1,VITAL,"0,0","0,0"
178783,PINZA para ensalada acero inoxidable,,,,,,,,,,,,,,"3998,8",,"2829,0",,"3413,9",PINZA PARA ENSALADA ACERO INOXIDABLE,"2829,0","3998,8","3413,9",2,VITAL,"17,13289785875392","584,9000000000001"
178784,CUCHARA para arroz acero inoxidable,,,,,,,,,,,,,,,,"2039,0",,"2039,0",CUCHARA PARA ARROZ ACERO INOXIDABLE,"2039,0","2039,0","2039,0",1,VITAL,"0,0","0,0"
178787,CUCHARON acero inoxidable,,,,,,,,,,,,,,,,"2239,0",,"2239,0",CUCHARON ACERO INOXIDABLE,"2239,0","2239,0","2239,0",1,VITAL,"0,0","0,0"
178788,ESPUMADERA acero inoxidable,,,,,,,,,,,,,,,,"2089,0",,"2089,0",ESPUMADERA ACERO INOXIDABLE,"2089,0","2089,0","2089,0",1,VITAL,"0,0","0,0"
178789,Papel hig ELITE Cuid clasico h/s 4x80mt,"6970,0",,,,,,,"8200,0",,"5799,99",,"6970,0",,,"7800,0","5499,0",,"6873,165",PAPEL HIG ELITE CUID CLASICO H/S 4X80MT,"5499,0","7800,0","6517,2474999999995",4,VITAL,"15,623888765924566","1018,2474999999995"
178790,VACIO fridevi fresco xkg,,,,,,,,,,,,,,,,"16999,0",,"16999,0",VACIO FRIDEVI FRESCO XKG,"16999,0","16999,0","16999,0",1,VITAL,"0,0","0,0"
178791,MATAMBRE fridevi fresco xkg,,,,,,,,,,,,,,,,"14999,0",,"14999,0",MATAMBRE FRIDEVI FRESCO XKG,"14999,0","14999,0","14999,0",1,VITAL,"0,0","0,0"
178792,ASADO fridevi de novillo xkg,,,,,,,,,,,,,,,,"14999,0",,"14999,0",ASADO FRIDEVI DE NOVILLO XKG,"14999,0","14999,0","14999,0",1,VITAL,"0,0","0,0"
178796,Queso untable ADLER salame x190gr,"3349,0",,,"3350,0",,,,"3600,0",,,,,"2398,99",,,"2775,0","2945,0","3069,6649999999995",QUESO UNTABLE ADLER SALAME X190GR,"2398,99","3350,0","2963,598",5,MAXICONSUMO,"19,05143680080767","564,6080000000002"
178797,Bateria de cocina TRAMONTINA loreto x4p,,,,,,,,,,,,,,,,"97429,0",,"97429,0",BATERIA DE COCINA TRAMONTINA LORETO X4P,"97429,0","97429,0","97429,0",1,VITAL,"0,0","0,0"
178798,PECHITO DESHUESADO cagnoli xkg,,,,,,,,,,,,,,,,"940,0",,"940,0",PECHITO DESHUESADO CAGNOLI XKG,"940,0","940,0","940,0",1,VITAL,"0,0","0,0"
178799,Protector solar COCOA BEACH F15 x200ml,,,,,,,,,,,,,,,,"8125,0",,"8125,0",PROTECTOR SOLAR COCOA BEACH F15 X200ML,"8125,0","8125,0","8125,0",1,VITAL,"0,0","0,0"
178800,Prot solar COCOA BEACH F45 bot x200ml,,,,,,,,,,,,,,,,"18195,0",,"18195,0",PROT SOLAR COCOA BEACH F45 BOT X200ML,"18195,0","18195,0","18195,0",1,VITAL,"0,0","0,0"
178801,Yerba S&P compuesta x500gr,,,,,,,,,,,,,"999,9",,,"1299,0",,"1149,45",YERBA S&P COMPUESTA X500GR,"999,9","1299,0","1149,45",2,MAXICONSUMO,"13,010570272739141","149,55000000000007"
178802,Yerba S&P compuesta x1kg,,,,,,,,,,,,,,,,"2499,0",,"2499,0",YERBA S&P COMPUESTA X1KG,"2499,0","2499,0","2499,0",1,VITAL,"0,0","0,0"
178803,IMANES didacticos p/jugar es/ing.x24p,,,,,,,,,,,,,,,,"819,0",,"819,0",IMANES DIDACTICOS P/JUGAR ES/ING.X24P,"819,0","819,0","819,0",1,VITAL,"0,0","0,0"
178805,JUEGO DE MASAS c/accesorios varios,,,,,,,,,,,,,,,,"1199,0",,"1199,0",JUEGO DE MASAS C/A ML ESORIOS VARIOS,"1199,0","1199,0","1199,0",1,VITAL,"0,0","0,0"
178807,PELUCHES animalitos que se abrazan c/acc,,,,,,,,,,,,,,,,"1839,0",,"1839,0",PELUCHES ANIMALITOS QUE SE ABRAZAN C/A ML,"1839,0","1839,0","1839,0",1,VITAL,"0,0","0,0"
178809,Auto PIMPIS c/llave luces y sonido,,,,,,,,,,,,,,,,"2449,0",,"2449,0",AUTO PIMPIS C/LLAVE LUCES Y SONIDO,"2449,0","2449,0","2449,0",1,VITAL,"0,0","0,0"
178810,KIT LIBRERIA unicornio x11pzas.,,,,,,,,,,,,,,,,"1729,0",,"1729,0",KIT LIBRERIA UNICORNIO X11PZAS.,"1729,0","1729,0","1729,0",1,VITAL,"0,0","0,0"
178811,MATAMBRE fridevi xkg,,,,,,,,,,,,,,,,"18999,0",,"18999,0",MATAMBRE FRIDEVI XKG,"18999,0","18999,0","18999,0",1,VITAL,"0,0","0,0"
178812,Gin TANQUERAY x700cc,"38800,0",,,"38800,0","38800,0","28352,9",,"39350,0",,,,,,"30947,5","37400,0","29895,0","29040,0","34598,37777777778",GIN TANQUERAY X700 ML,"28352,9","38800,0","33319,34285714286",7,DIARCO,"14,905584658246562","4966,442857142858"
178813,MUÑECA articulada musical,,,,,,,,,,,,,,,,"8995,0",,"8995,0",MUÑECA ARTICULADA MUSICAL,"8995,0","8995,0","8995,0",1,VITAL,"0,0","0,0"
178814,Whisky JOHNNIE WALKER etiq.dorada x750cc,"148499,0","148499,0",,"148500,0",,,,"150100,0",,,,,,,"145700,0","119049,0",,"143391,16666666666",WHISKY JOHNNIE WALKER ETIQ.DORADA X750 ML,"119049,0","148500,0","140437,0",4,VITAL,"15,229604733795224","21388,0"
178815,JUEGO DE MESA puzzles jurassic worldx48p,,,,,,,,,,,,,,,,"815,0",,"815,0",JUEGO DE MESA PUZZLES JURASSIC WORLDX48P,"815,0","815,0","815,0",1,VITAL,"0,0","0,0"
178816,JUEGO DE MESA puzzle baby shark x24p,,,,,,,,,,,,,,,,"815,0",,"815,0",JUEGO DE MESA PUZZLE BABY SHARK X24P,"815,0","815,0","815,0",1,VITAL,"0,0","0,0"
178817,COLITA DE CUADRIL fridevi xkg,,,,,,,,,,,,,,,,"20999,0",,"20999,0",COLITA DE CUADRIL FRIDEVI XKG,"20999,0","20999,0","20999,0",1,VITAL,"0,0","0,0"
178818,PECETO FRESCO fridevi xkg,,,,,,,,,,,,,,,,"20999,0",,"20999,0",PECETO FRESCO FRIDEVI XKG,"20999,0","20999,0","20999,0",1,VITAL,"0,0","0,0"
178819,Alim.gato PETS CLASS f.mar latax340g,,"3449,0",,,,,,,,,,,"2499,9","2575,72",,"2289,0",,"2703,4049999999997",ALIM.GATO PETS CLASS F.MAR LATAX340G,"2289,0","2575,72","2454,8733333333334",3,VITAL,"6,756899880781361","165,87333333333345"
178820,BOLA DE LOMO fridevi xkg,,,,,,,,,,,,,,,,"17999,0",,"17999,0",BOLA DE LOMO FRIDEVI XKG,"17999,0","17999,0","17999,0",1,VITAL,"0,0","0,0"
178822,Alim.gato PETS CLASS salmon r. latax340g,,"3449,0",,"2999,0",,,,,,,,,"2499,9","2575,72",,"2289,0",,"2762,524",ALIM.GATO PETS CLASS SALMON R. LATAX340G,"2289,0","2999,0","2590,9049999999997",4,VITAL,"11,652492082882228","301,90499999999975"
178823,Alim. perro PETS CLASS carne lata x340gr,,"3449,0",,"2999,0",,,,,,,,,"2499,9","2575,72",,"2289,0",,"2762,524",ALIM. PERRO PETS CLASS CARNE LATA X340GR,"2289,0","2999,0","2590,9049999999997",4,VITAL,"11,652492082882228","301,90499999999975"
178824,Alim.cachorro PETS CLASS carne latax340g,,"3449,0",,"2999,0",,,,,,,,,"2499,9","2575,72",,"2289,0",,"2762,524",ALIM.CACHORRO PETS CLASS CARNE LATAX340G,"2289,0","2999,0","2590,9049999999997",4,VITAL,"11,652492082882228","301,90499999999975"
178825,ALIM. PERRO pets class carne pouch x100g,"1139,0","1159,0",,,,,,,,,,"1025,0",,,,"815,0",,"1034,5",ALIM. PERRO PETS CLASS CARNE POUCH X100G,"815,0","1139,0","977,0",2,VITAL,"16,581371545547594","162,0"
178826,Alim.perro PETS CLASS pollo pouch x100gr,"1150,0","1159,0",,,,,,,,,,"1035,0",,,"1150,0","719,0",,"1042,6",ALIM.PERRO PETS CLASS POLLO POUCH X100GR,"719,0","1150,0","1006,3333333333334",3,VITAL,"28,55250082808877","287,33333333333337"
178827,Alim.cach. PETS CLASS po/lec pouch x85gr,"1139,0",,,,,,,,,,,"1025,0","729,9",,"1150,0","815,0",,"971,78",ALIM.CACH. PETS CLASS PO/LEC POUCH X85GR,"729,9","1150,0","958,475",4,MAXICONSUMO,"23,84777902397037","228,57500000000005"
178828,Alim.gato PETS CLASS fru.mar pouch x85gr,"1150,0",,,,,,,"1250,0",,,,"1035,0","729,9",,"1150,0","719,0",,"1005,65",ALIM.GATO PETS CLASS FRU.MAR POUCH X85GR,"719,0","1150,0","937,225",4,VITAL,"23,284163354584013","218,22500000000002"
178829,Alim.gato PETSCLASS salmon r.pouch x85gr,"1139,0","1159,0",,,,,,"1250,0",,,,"1025,0",,,"1150,0","815,0","793,0","1047,2857142857142",ALIM.GATO PETSCLASS SALMON R.POUCH X85GR,"793,0","1150,0","974,25",4,YAGUAR,"18,604054400821145","181,25"
178830,Pan dulce PUREZA con chips choco. x500gr,,,,,,,,,,,,,,,,"415,0",,"415,0",PAN DULCE PUREZA CON CHIPS CHOCO. X500GR,"415,0","415,0","415,0",1,VITAL,"0,0","0,0"
178831,Alim.gato PETSCLASS atun/sar.pouch x85gr,"1150,0","1159,0",,,,,,"1250,0",,,,"1035,0",,,"1150,0","815,0",,"1093,1666666666667",ALIM.GATO PETSCLASS ATUN/SAR.POUCH X85GR,"815,0","1150,0","1038,3333333333333",3,VITAL,"21,50882825040128","223,33333333333326"
178832,Pan dulce PUREZA sin frutas x500gr,,,,,,,,,,,,,,,,"415,0",,"415,0",PAN DULCE PUREZA SIN FRUTAS X500GR,"415,0","415,0","415,0",1,VITAL,"0,0","0,0"
178833,Pan dulce PUREZA con frutas x500gr,,,,,,,,,,,,,,,,"415,0",,"415,0",PAN DULCE PUREZA CON FRUTAS X500GR,"415,0","415,0","415,0",1,VITAL,"0,0","0,0"
178834,MIGNON de salvado,,,,,,,,,,,,,,,,"215,0",,"215,0",MIGNON DE SALVADO,"215,0","215,0","215,0",1,VITAL,"0,0","0,0"
178839,MASCARA IRON MAN hero vision,,,,,,,,,,,,,,,,"6009,0",,"6009,0",MASCARA IRON MAN HERO VISION,"6009,0","6009,0","6009,0",1,VITAL,"0,0","0,0"
178840,MUÑECO TROLLSS world tour ast,,,,,,,,,,,,,,,,"1145,0",,"1145,0",MUÑECO TROLLSS WORLD TOUR AST,"1145,0","1145,0","1145,0",1,VITAL,"0,0","0,0"
178841,ALIM. GATO ad pets calss carne pouch x85,"1050,0","1159,0",,"1058,0",,,,"1250,0",,,,"1050,0",,,"1150,0","815,0",,"1076,0",ALIM. GATO AD PETS CALSS CARNE POUCH X85,"815,0","1150,0","1018,25",4,VITAL,"19,960716916277928","203,25"
178842,Alim.gato PETSCLASS po/leche pouch x85gr,"1139,0","1159,0",,,,,,"1250,0",,,,"1025,0",,,"1150,0","719,0",,"1073,6666666666667",ALIM.GATO PETSCLASS PO/LECHE POUCH X85GR,"719,0","1150,0","1002,6666666666666",3,VITAL,"28,291223404255316","283,66666666666663"
178850,Comedero PETS CLASS gato,,,,,,,,,,,,,,"1463,24",,"975,0",,"1219,12",COMEDERO PETS CLASS GATO,"975,0","1463,24","1219,12",2,VITAL,"20,024279808386368","244,1199999999999"
178852,Comedero PETS CLASS doble,,,,,,,,,,,,,,,,"1465,0",,"1465,0",COMEDERO PETS CLASS DOBLE,"1465,0","1465,0","1465,0",1,VITAL,"0,0","0,0"
178853,BONDIOLA DE CERDO cabaña patagon con.xkg,,,,,,,,,,,,,,,,"935,0",,"935,0",BONDIOLA DE CERDO CABAÑA PATAGON CON.XKG,"935,0","935,0","935,0",1,VITAL,"0,0","0,0"
178855,BONDIOLA CERDO estancia ferguson e/v.xkg,,,,,,,,,,,,,,,,"989,0",,"989,0",BONDIOLA CERDO ESTANCIA FERGUSON E/V.XKG,"989,0","989,0","989,0",1,VITAL,"0,0","0,0"
178857,CARRE CERDO cabaña patagon c/hue.con.xkg,,,,,,,,,,,,,,,,"689,0",,"689,0",CARRE CERDO CABAÑA PATAGON C/HUE.CON.XKG,"689,0","689,0","689,0",1,VITAL,"0,0","0,0"
178859,Alim.perro PETS CLASS gall.carn.as.x120g,,"2109,0",,,,,,"2250,0",,,,,,"1280,65","2100,0","1205,0",,"1788,9299999999998",ALIM.PERRO PETS CLASS GALL.CARN.AS.X120G,"1205,0","2100,0","1528,55",3,VITAL,"21,16711916522194","323,54999999999995"
178862,Trapo de piso MEDIA NARANJA gris comp M,,,,"2117,99",,"1037,15",,,,,,,,"1079,31",,"1079,0","1019,0","1266,49",TRAPO DE PISO MEDIA NARANJA GRIS COMP M,"1019,0","2117,99","1266,49",5,YAGUAR,"19,54140972293504","247,49"
178864,Trapo MEDIA NARANJA compacto blco.M,,,,"2506,99",,"1236,86",,,,,,,,"1299,04",,"1289,0","1569,0","1580,1779999999999",TRAPO MEDIA NARANJA COMPACTO BLCO.M,"1236,86","2506,99","1580,1779999999999",5,DIARCO,"21,726539668315848","343,318"
178865,Shampoo DOVE cuidado delicado x400ml,,,,,,,,,,,,,,,,"4875,0",,"4875,0",SHAMPOO DOVE CUIDADO DELICADO X400ML,"4875,0","4875,0","4875,0",1,VITAL,"0,0","0,0"
178867,Trapo MEDIA NARANJA compacto gris G,,,,"2618,99",,,,,,,,,,,,"1655,0","1659,0","1977,6633333333332",TRAPO MEDIA NARANJA COMPACTO GRIS G,"1655,0","2618,99","1977,6633333333332",3,VITAL,"16,315382294593444","322,6633333333332"
178868,Trapo MEDIA NARANJA compacto blco.G,,,,"3198,99",,,,,,,,,,,,"1999,0","2009,0","2402,33",TRAPO MEDIA NARANJA COMPACTO BLCO.G,"1999,0","3198,99","2402,33",3,VITAL,"16,78911723202058","403,3299999999999"
178869,JUEGO DE MESA generala junior,,,,,,,,,,,,,,,,"1145,0",,"1145,0",JUEGO DE MESA GENERALA JUNIOR,"1145,0","1145,0","1145,0",1,VITAL,"0,0","0,0"
178870,Jabon en pan ALA coco x200g,,,,,,,,,,,,,,,,"129,0",,"129,0",JABON EN PAN ALA COCO X200G,"129,0","129,0","129,0",1,VITAL,"0,0","0,0"
178873,Alim.perro PETS CLASS gall.sutido.x120g,,,,,,,,,,,,,,"1280,65","2100,0","1205,0",,"1528,55",ALIM.PERRO PETS CLASS GALL.SUTIDO.X120G,"1205,0","2100,0","1528,55",3,VITAL,"21,16711916522194","323,54999999999995"
178874,Energizante RED BULL tropical x250cc,,,,"3035,0",,,,"3035,0",,,,,"2649,9","2099,0","3035,0","2639,0",,"2767,119444444445",ENERGIZANTE RED BULL TROPICAL X250 ML,"2099,0","3035,0","2691,58",5,NINI,"22,016064913545204","592,5799999999999"
178878,SNACK PERRO pets class hueso medium,,,,,,,,,,,,,,"2940,29",,"1955,0",,"2447,645",SNACK PERRO PETS CLASS HUESO MEDIUM,"1955,0","2940,29","2447,645",2,VITAL,"20,12730604315577","492,645"
178882,PIEDRAS SANITARIAS pets class dry w.x2kg,,,,,,,,,,,,,,,,"975,0",,"975,0",PIEDRAS SANITARIAS PETS CLASS DRY W.X2KG,"975,0","975,0","975,0",1,VITAL,"0,0","0,0"
178890,ALIMENTO PERRO dogui adultos x3kg,"9095,0","9239,0",,"9095,0","9095,0","9999,02",,"9650,0",,,,,,"9544,59","9200,0","8999,0",,"9324,067777777778",ALIMENTO PERRO DOGUI ADULTOS X3KG,"8999,0","9999,02","9322,101666666667",6,VITAL,"3,4659745003853817","323,10166666666737"
178891,ALIMENTO PERRO dogui adultos x8kg,"18305,0","18309,0",,"18307,0","18305,0","19899,05",,"18308,0",,,,"16475,0",,"19204,5",,"17999,0","16899,0","18201,055",ALIMENTO PERRO DOGUI ADULTOS X8KG,"16899,0","19899,05","18435,591666666667",6,YAGUAR,"8,334919184855746","1536,5916666666672"
178892,Limpiador AYUDIN desin.expert d/px450cc,"1990,0",,,,"1990,0",,,"2100,0",,,,"1692,0",,"1837,49","2000,0","1689,0",,"1899,7842857142857",LIMPIADOR AYUDIN DESIN.EXPERT D/PX450 ML,"1689,0","2000,0","1879,1225",4,VITAL,"10,11762138977102","190,12249999999995"
178893,ALIMENTO PERRO dogui adultos x15kg,"31897,0","31889,0",,"31897,0",,"35749,03",,"31897,0","31407,04",,,"28707,0",,"33454,07",,"28999,0","29299,0","31519,514000000003",ALIMENTO PERRO DOGUI ADULTOS X15KG,"28999,0","35749,03","31882,516666666666",6,VITAL,"9,044194022742872","2883,5166666666664"
178894,ALIMENTO PERRO dogui cachorros x1.5kg,"5569,0","5659,0",,"5570,0","5570,0",,,"5950,0",,,,,,,"5650,0","4459,0",,"5489,571428571428",ALIMENTO PERRO DOGUI CACHORROS X1.5KG,"4459,0","5650,0","5312,0",4,VITAL,"16,057981927710845","853,0"
178895,ALIMENTO PERRO dogui cachorros x3kg,"10009,0",,,"10011,0","10010,0","10899,01",,"10600,0",,,,,,,"10100,0","7999,0",,"9946,858571428573",ALIMENTO PERRO DOGUI CACHORROS X3KG,"7999,0","10899,01","9803,602",5,VITAL,"18,40754041218728","1804,6020000000008"
178896,ALIMENTO PERRO dogui cachorros x8kg,"20181,0",,,"20182,0","20180,0","21649,02",,"20181,0",,,,,,"21166,4",,"16175,0",,"19959,20285714286",ALIMENTO PERRO DOGUI CACHORROS X8KG,"16175,0","21649,02","19870,684",5,VITAL,"18,598675314850766","3695,684000000001"
178897,ALIMENTO PERRO dogui cachorros x15kg,"35177,0",,,"35177,0","35175,0","36849,04",,,,,,,"30999,9","36896,88",,"28199,0",,"34067,688571428575",ALIMENTO PERRO DOGUI CACHORROS X15KG,"28199,0","36896,88","33883,136666666665",6,VITAL,"16,77570976555594","5684,136666666665"
178898,Limpiador desinf AYUDIN expert gatx500cc,,,,,,,,"4500,0",,,,,,"4144,72",,"4145,0",,"4263,240000000001",LIMPIADOR DESINF AYUDIN EXPERT GATX500 ML,"4144,72","4145,0","4144,860000000001",2,NINI,"0,003377677412513991","0,14000000000032742"
178900,COSTILLITA CER. estancia fergunson e/vxk,,,,,,,,,,,,,,,,"805,0",,"805,0",COSTILLITA CER. ESTANCIA FERGUNSON E/VXK,"805,0","805,0","805,0",1,VITAL,"0,0","0,0"
178902,SOLOMILLO CERDO cabaña patagon con.xkg,,,,,,,,,,,,,,,,"945,0",,"945,0",SOLOMILLO CERDO CABAÑA PATAGON CON.XKG,"945,0","945,0","945,0",1,VITAL,"0,0","0,0"
178905,CHURRASQUITO CERDO cabaña patagon co.xkg,,,,,,,,,,,,,,,,"945,0",,"945,0",CHURRASQUITO CERDO CABAÑA PATAGON CO.XKG,"945,0","945,0","945,0",1,VITAL,"0,0","0,0"
178907,PERNIL cabaña patagon c/hue.con.xkg,,,,,,,,,,,,,,,,"575,0",,"575,0",PERNIL CABAÑA PATAGON C/HUE.CON.XKG,"575,0","575,0","575,0",1,VITAL,"0,0","0,0"
178910,PALETA CERDO cabaña patagon c/hue.congxk,,,,,,,,,,,,,,,,"539,0",,"539,0",PALETA CERDO CABAÑA PATAGON C/HUE.CONGXK,"539,0","539,0","539,0",1,VITAL,"0,0","0,0"
178912,CINTA DE LOMO cabaña patagon conge. xkg,,,,,,,,,,,,,,,,"785,0",,"785,0",CINTA DE LOMO CABAÑA PATAGON CONGE. XKG,"785,0","785,0","785,0",1,VITAL,"0,0","0,0"
178914,PECHITO cabaña patagon congelado xkg,,,,,,,,,,,,,,,,"689,0",,"689,0",PECHITO CABAÑA PATAGON CONGELADO XKG,"689,0","689,0","689,0",1,VITAL,"0,0","0,0"
178916,PECETO CERDO cabaña patagon congeladoxkg,,,,,,,,,,,,,,,,"889,0",,"889,0",PECETO CERDO CABAÑA PATAGON CONGELADOXKG,"889,0","889,0","889,0",1,VITAL,"0,0","0,0"
178919,Leche LA SUIPACHENSE entera sachet x1lt,,,,,,,,,,,,,,,,"255,0",,"255,0",LECHE LA SUIPACHENSE ENTERA SACHET X1LT,"255,0","255,0","255,0",1,VITAL,"0,0","0,0"
178920,Leche LA SUIPACHENSE desc sachet x1lt,,,,,,,,,,,,,,,,"255,0",,"255,0",LECHE LA SUIPACHENSE DESC SACHET X1LT,"255,0","255,0","255,0",1,VITAL,"0,0","0,0"
